State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Region
Tamil Nadu,2019,2,600119,434002,596518369.3512512,Southern Region
Tamil Nadu,2019,2,641601,422511,937053319.0659298,Southern Region
Tamil Nadu,2019,2,636015,412809,917369003.8631978,Southern Region
Tamil Nadu,2019,2,600100,302921,491600273.48694885,Southern Region
Tamil Nadu,2019,2,620001,301929,661158989.2982837,Southern Region
Tamil Nadu,2019,2,600130,298156,436263623.92091006,Southern Region
Tamil Nadu,2019,2,638003,273109,600958887.6522083,Southern Region
Tamil Nadu,2019,3,600003,6406756,14709936634.889,Southern Region
Tamil Nadu,2019,3,641001,1998001,5484926978.195974,Southern Region
Tamil Nadu,2019,3,600119,722934,796879009.5874772,Southern Region
Tamil Nadu,2019,3,600097,649021,734602492.2289515,Southern Region
Tamil Nadu,2019,3,636015,512223,1307747080.307672,Southern Region
Tamil Nadu,2019,3,641601,510742,1301324485.20942,Southern Region
Tamil Nadu,2019,3,600130,451652,552719273.3423706,Southern Region
Tamil Nadu,2019,3,600100,422801,601833751.4182259,Southern Region
Tamil Nadu,2019,3,620001,373860,917332900.1667721,Southern Region
Tamil Nadu,2019,3,602105,335042,449183531.52108866,Southern Region
Tamil Nadu,2019,4,600003,10008230,21375916666.72725,Southern Region
Tamil Nadu,2019,4,641001,2511187,6450498209.012604,Southern Region
Tamil Nadu,2019,4,600119,949727,977965752.8065318,Southern Region
Tamil Nadu,2019,4,600097,866888,899930959.1075095,Southern Region
Tamil Nadu,2019,4,641601,652932,1545981089.7466202,Southern Region
Tamil Nadu,2019,4,600130,635201,702860307.7140641,Southern Region
Tamil Nadu,2019,4,636015,615141,1454784543.166199,Southern Region
Tamil Nadu,2019,4,600100,569544,745066620.5642649,Southern Region
Tamil Nadu,2019,4,620001,477841,1090800191.3511891,Southern Region
Tamil Nadu,2019,4,600096,465289,564372574.964261,Southern Region
Tamil Nadu,2020,1,600003,14352747,29310364582.88475,Southern Region
Tamil Nadu,2020,1,641018,2111071,5210013493.294354,Southern Region
Tamil Nadu,2020,1,600119,1064670,1128163380.714222,Southern Region
Tamil Nadu,2020,1,600097,924315,997907165.891912,Southern Region
Tamil Nadu,2020,1,600130,718114,787939417.523159,Southern Region
Tamil Nadu,2020,1,600100,658195,858538448.1417917,Southern Region
Tamil Nadu,2020,1,600096,549025,641642642.4866289,Southern Region
Tamil Nadu,2020,1,600042,521888,643566422.7428124,Southern Region
Tamil Nadu,2020,1,602105,519858,594897331.0955238,Southern Region
Tamil Nadu,2020,1,636006,464201,1203247531.510053,Southern Region
Tamil Nadu,2020,2,600003,8641869,22394007817.575092,Southern Region
Tamil Nadu,2020,2,641018,1711806,4858715192.665498,Southern Region
Tamil Nadu,2020,2,636006,436554,1192597688.709007,Southern Region
Tamil Nadu,2020,2,600100,366181,539808099.6082759,Southern Region
Tamil Nadu,2020,2,635109,344887,536735274.2525292,Southern Region
Tamil Nadu,2020,2,600119,318150,410033287.99294084,Southern Region
Tamil Nadu,2020,2,635126,311070,526135656.1687701,Southern Region
Tamil Nadu,2020,2,600097,290595,360451206.4757703,Southern Region
Tamil Nadu,2020,2,602105,255659,328797416.6472506,Southern Region
Tamil Nadu,2020,2,641602,248113,458699601.40400076,Southern Region
Tamil Nadu,2020,3,600003,11269288,28801727693.914402,Southern Region
Tamil Nadu,2020,3,641018,2261155,6118709428.796043,Southern Region
Tamil Nadu,2020,3,636006,1015825,2794983704.570053,Southern Region
Tamil Nadu,2020,3,635109,598811,1002653790.519563,Southern Region
Tamil Nadu,2020,3,600100,514489,768349593.1809273,Southern Region
Tamil Nadu,2020,3,635126,512840,818669317.5640285,Southern Region
Tamil Nadu,2020,3,625001,453384,1223732991.202489,Southern Region
Tamil Nadu,2020,3,641602,448547,1009083629.027475,Southern Region
Tamil Nadu,2020,3,602105,446062,630267409.1499232,Southern Region
Tamil Nadu,2020,3,638001,397031,1113899382.284407,Southern Region
Tamil Nadu,2020,4,600003,11690163,26114457256.846283,Southern Region
Tamil Nadu,2020,4,641018,2424429,5568050172.039789,Southern Region
Tamil Nadu,2020,4,636006,1174582,2889128960.595086,Southern Region
Tamil Nadu,2020,4,635109,1165466,1845088384.516716,Southern Region
Tamil Nadu,2020,4,635126,1017235,1521953929.3793552,Southern Region
Tamil Nadu,2020,4,600100,992411,1308127036.490784,Southern Region
Tamil Nadu,2020,4,602105,940801,1155605481.416644,Southern Region
Tamil Nadu,2020,4,641602,761944,1627583745.792346,Southern Region
Tamil Nadu,2020,4,600056,739273,1109853352.4073899,Southern Region
Tamil Nadu,2020,4,600042,710121,904201988.7445955,Southern Region
Tamil Nadu,2021,1,600003,25512152,44939868773.04715,Southern Region
Tamil Nadu,2021,1,641018,4542090,8296801382.806343,Southern Region
Tamil Nadu,2021,1,636006,2318051,4686183219.283338,Southern Region
Tamil Nadu,2021,1,635109,1238103,1900317477.799319,Southern Region
Tamil Nadu,2021,1,602105,1135840,1360867198.7375581,Southern Region
Tamil Nadu,2021,1,600100,1095476,1466611474.829905,Southern Region
Tamil Nadu,2021,1,635126,1072079,1586170318.883605,Southern Region
Tamil Nadu,2021,1,600119,854299,1006535205.3841,Southern Region
Tamil Nadu,2021,1,625001,851451,1833415848.5645742,Southern Region
Tamil Nadu,2021,1,600042,831771,1034683333.103823,Southern Region
Tamil Nadu,2021,2,600003,31694305,54282023022.63944,Southern Region
Tamil Nadu,2021,2,641018,5338666,9441179349.819544,Southern Region
Tamil Nadu,2021,2,636006,2808515,5258089982.689848,Southern Region
Tamil Nadu,2021,2,635109,1275081,2006220732.4877508,Southern Region
Tamil Nadu,2021,2,635126,1053379,1591448500.4473882,Southern Region
Tamil Nadu,2021,2,602105,1016568,1222850945.146158,Southern Region
Tamil Nadu,2021,2,625001,998470,1956382556.837054,Southern Region
Tamil Nadu,2021,2,600100,976163,1399029790.53359,Southern Region
Tamil Nadu,2021,2,638001,968778,1829285601.896931,Southern Region
Tamil Nadu,2021,2,641606,882662,1597137037.254547,Southern Region
Tamil Nadu,2021,3,600003,42982007,71274098295.90457,Southern Region
Tamil Nadu,2021,3,641018,7936164,13854294288.678339,Southern Region
Tamil Nadu,2021,3,636006,3672350,6959855100.684072,Southern Region
Tamil Nadu,2021,3,635109,1825088,2870893024.041781,Southern Region
Tamil Nadu,2021,3,635126,1608746,2373351087.656296,Southern Region
Tamil Nadu,2021,3,602105,1520017,1812031117.382047,Southern Region
Tamil Nadu,2021,3,641602,1367642,2684695543.2562833,Southern Region
Tamil Nadu,2021,3,600100,1350298,1860703756.7702281,Southern Region
Tamil Nadu,2021,3,638001,1332618,2583766792.9972243,Southern Region
Tamil Nadu,2021,3,641606,1310393,2388622653.5035367,Southern Region
Tamil Nadu,2021,4,600003,54054310,83084090738.55415,Southern Region
Tamil Nadu,2021,4,641018,10521066,18538563797.39408,Southern Region
Tamil Nadu,2021,4,636006,4873445,8282830631.999786,Southern Region
Tamil Nadu,2021,4,635109,2291857,3599042483.4035,Southern Region
Tamil Nadu,2021,4,635126,1962102,2901462305.604706,Southern Region
Tamil Nadu,2021,4,602105,1820307,2105004028.3738213,Southern Region
Tamil Nadu,2021,4,641602,1806619,3224339266.111012,Southern Region
Tamil Nadu,2021,4,638001,1748741,3214426277.67511,Southern Region
Tamil Nadu,2021,4,600100,1601658,2180876811.626523,Southern Region
Tamil Nadu,2021,4,641606,1599490,2680099178.036751,Southern Region
Tamil Nadu,2022,1,600003,62446149,95888452779.63263,Southern Region
Tamil Nadu,2022,1,641018,12588968,24436130479.46472,Southern Region
Tamil Nadu,2022,1,636006,5321118,9190335218.72433,Southern Region
Tamil Nadu,2022,1,635109,2529796,3995922448.343732,Southern Region
Tamil Nadu,2022,1,635126,2133935,3120121471.498603,Southern Region
Tamil Nadu,2022,1,641602,2060478,3585502916.232564,Southern Region
Tamil Nadu,2022,1,602105,2034034,2412500026.8843203,Southern Region
Tamil Nadu,2022,1,638001,1982168,3629711418.791815,Southern Region
Tamil Nadu,2022,1,641606,1862567,3056211719.819735,Southern Region
Tamil Nadu,2022,1,600100,1849606,2551967667.334501,Southern Region
Tamil Nadu,2022,2,600003,75241472,108938946466.43289,Southern Region
Tamil Nadu,2022,2,641018,14629361,27251696998.75254,Southern Region
Tamil Nadu,2022,2,636006,6530959,10644716245.12516,Southern Region
Tamil Nadu,2022,2,635109,2964991,4720223119.00359,Southern Region
Tamil Nadu,2022,2,635126,2492364,3589177494.7607102,Southern Region
Tamil Nadu,2022,2,641602,2484283,4129162575.8199267,Southern Region
Tamil Nadu,2022,2,602105,2411211,2767735011.169202,Southern Region
Tamil Nadu,2022,2,638001,2356156,4040419801.5698247,Southern Region
Tamil Nadu,2022,2,600100,2286488,3032455837.539145,Southern Region
Tamil Nadu,2022,2,641606,2193353,3271923943.314913,Southern Region
Tamil Nadu,2022,3,600119,54651373,74718053576.90952,Southern Region
Tamil Nadu,2022,3,636014,20259438,28349190740.98507,Southern Region
Tamil Nadu,2022,3,641045,19099879,27635618531.8156,Southern Region
Tamil Nadu,2022,3,625001,11979830,20707246455.055702,Southern Region
Tamil Nadu,2022,3,600003,10598330,17101667469.24038,Southern Region
Tamil Nadu,2022,3,641602,5887176,8047928131.869512,Southern Region
Tamil Nadu,2022,3,635109,3057691,4763463314.477103,Southern Region
Tamil Nadu,2022,3,635126,2820375,4082712917.596575,Southern Region
Tamil Nadu,2022,3,620008,2684155,4773527510.595255,Southern Region
Tamil Nadu,2022,3,641018,2642228,4984058675.54731,Southern Region
Tamil Nadu,2022,4,600119,82889654,111402422914.4846,Southern Region
Tamil Nadu,2022,4,636014,21699572,29929367291.49858,Southern Region
Tamil Nadu,2022,4,641045,15769128,23052180926.24506,Southern Region
Tamil Nadu,2022,4,625001,14703058,24536471051.54523,Southern Region
Tamil Nadu,2022,4,641602,7786748,10467948069.96344,Southern Region
Tamil Nadu,2022,4,620008,3757206,6386260127.209974,Southern Region
Tamil Nadu,2022,4,600009,3486481,5357295835.789652,Southern Region
Tamil Nadu,2022,4,635109,3336387,5059804049.212596,Southern Region
Tamil Nadu,2022,4,635126,3113919,4467613782.531245,Southern Region
Tamil Nadu,2022,4,602105,2788086,2868136486.4934983,Southern Region
Telangana,2018,1,500012,933013,1643061976.4262938,Southern Region
Telangana,2018,1,500072,215623,445608318.34719795,Southern Region
Telangana,2018,1,500032,160428,316835725.5479444,Southern Region
Telangana,2018,1,500081,151698,350891989.27774256,Southern Region
Telangana,2018,1,500038,151246,203677310.06538898,Southern Region
Telangana,2018,1,500016,137306,211814423.280408,Southern Region
Telangana,2018,1,500018,112441,203861708.1433235,Southern Region
Telangana,2018,1,505001,112432,168520809.014489,Southern Region
Telangana,2018,1,500039,100986,152297504.0434354,Southern Region
Telangana,2018,1,500026,94394,188854409.1967059,Southern Region
Telangana,2018,2,500012,1024336,2257038218.19297,Southern Region
Telangana,2018,2,500072,297195,699643124.7597772,Southern Region
Telangana,2018,2,500032,232439,485053256.8543969,Southern Region
Telangana,2018,2,500081,225115,538787867.8776424,Southern Region
Telangana,2018,2,500038,200504,308906616.3129976,Southern Region
Telangana,2018,2,500016,189347,355197452.597319,Southern Region
Telangana,2018,2,500018,151255,319836635.2753585,Southern Region
Telangana,2018,2,505001,130067,298618152.8388853,Southern Region
Telangana,2018,2,500039,124852,248613831.70402738,Southern Region
Telangana,2018,2,500026,118944,282270122.0703853,Southern Region
Telangana,2018,3,500012,1726388,3077635699.3374867,Southern Region
Telangana,2018,3,500072,549460,1009515709.738185,Southern Region
Telangana,2018,3,500038,535796,508792982.12914383,Southern Region
Telangana,2018,3,500032,492305,716119184.6643361,Southern Region
Telangana,2018,3,504107,461234,217879741.695796,Southern Region
Telangana,2018,3,500081,435889,737317606.0116308,Southern Region
Telangana,2018,3,500016,430231,554000289.2947192,Southern Region
Telangana,2018,3,500060,274570,304386021.6228584,Southern Region
Telangana,2018,3,500029,260895,325136953.4037295,Southern Region
Telangana,2018,3,500018,245913,456030786.99653,Southern Region
Telangana,2018,4,500012,2576408,4841883809.168822,Southern Region
Telangana,2018,4,500072,978014,1574884360.607953,Southern Region
Telangana,2018,4,500038,895344,760635112.1763471,Southern Region
Telangana,2018,4,500081,771395,1097591901.883511,Southern Region
Telangana,2018,4,500032,769651,1061311574.536131,Southern Region
Telangana,2018,4,500016,706080,833350513.0183805,Southern Region
Telangana,2018,4,500018,461691,724904812.767054,Southern Region
Telangana,2018,4,500060,435799,429765587.88161254,Southern Region
Telangana,2018,4,500039,421393,595977795.5046772,Southern Region
Telangana,2018,4,500029,369821,469133418.65719265,Southern Region
Telangana,2019,1,500012,9957548,15399177052.93139,Southern Region
Telangana,2019,1,500072,1975646,2764091746.987595,Southern Region
Telangana,2019,1,500038,1697552,1317844518.866287,Southern Region
Telangana,2019,1,500081,1677796,1995814301.6985729,Southern Region
Telangana,2019,1,500032,1636032,1881682005.7352479,Southern Region
Telangana,2019,1,500018,1529944,2182261089.112191,Southern Region
Telangana,2019,1,500016,1404149,1499878318.313996,Southern Region
Telangana,2019,1,500039,903371,1095746358.6032581,Southern Region
Telangana,2019,1,500033,883497,1292058131.339644,Southern Region
Telangana,2019,1,500060,780372,720324989.7987915,Southern Region
Telangana,2019,2,500012,23303184,42709920754.79193,Southern Region
Telangana,2019,2,500018,3085949,5218807825.907257,Southern Region
Telangana,2019,2,500072,2526725,3574015970.48053,Southern Region
Telangana,2019,2,500081,1894273,2386307157.364939,Southern Region
Telangana,2019,2,500038,1869936,1544355295.114236,Southern Region
Telangana,2019,2,500032,1780144,2227980757.008911,Southern Region
Telangana,2019,2,500016,1642976,2049603261.8246481,Southern Region
Telangana,2019,2,500050,1496961,2720759059.8430433,Southern Region
Telangana,2019,2,500033,1480944,2546418815.726663,Southern Region
Telangana,2019,2,500079,1040262,1977428087.8897562,Southern Region
Telangana,2019,3,500012,27360144,55516914964.12051,Southern Region
Telangana,2019,3,500018,3915249,6863094038.248659,Southern Region
Telangana,2019,3,500072,3798329,4740576706.408674,Southern Region
Telangana,2019,3,500081,2753426,3168448499.865833,Southern Region
Telangana,2019,3,500038,2629557,2029388681.6419811,Southern Region
Telangana,2019,3,500032,2606169,2945721385.466215,Southern Region
Telangana,2019,3,500016,2385216,2712147334.899761,Southern Region
Telangana,2019,3,500033,1967878,3306557806.3959002,Southern Region
Telangana,2019,3,500050,1855269,3468735908.642528,Southern Region
Telangana,2019,3,500039,1536671,1936873014.938661,Southern Region
Telangana,2019,4,500012,32637373,67244225971.71475,Southern Region
Telangana,2019,4,500001,6103514,11566891431.241291,Southern Region
Telangana,2019,4,500072,4915329,6225556780.593813,Southern Region
Telangana,2019,4,500018,4851385,8542375022.9395075,Southern Region
Telangana,2019,4,500081,3658793,4133640908.2773466,Southern Region
Telangana,2019,4,500032,3474419,3828190545.66564,Southern Region
Telangana,2019,4,500038,3153300,2536028435.227597,Southern Region
Telangana,2019,4,500016,2939579,3384960921.028231,Southern Region
Telangana,2019,4,500033,2459039,4111941460.5223665,Southern Region
Telangana,2019,4,500050,2339941,4437344455.457349,Southern Region
Telangana,2020,1,500001,63671159,139394865595.4979,Southern Region
Telangana,2020,1,500072,5283290,7251265300.592133,Southern Region
Telangana,2020,1,500081,4030937,4658668731.2112255,Southern Region
Telangana,2020,1,500032,3884043,4343247128.730584,Southern Region
Telangana,2020,1,500038,3044785,2780437455.6805058,Southern Region
Telangana,2020,1,500016,2821233,3306303138.465645,Southern Region
Telangana,2020,1,500018,2528782,3581249603.331252,Southern Region
Telangana,2020,1,500039,2180737,3101743455.491487,Southern Region
Telangana,2020,1,506002,2177275,4647570989.458022,Southern Region
Telangana,2020,1,505001,1849558,3987730977.830345,Southern Region
Telangana,2020,2,500001,39752686,101961882246.8743,Southern Region
Telangana,2020,2,500072,2779331,4714390213.642207,Southern Region
Telangana,2020,2,506002,2722371,6397270660.953796,Southern Region
Telangana,2020,2,500018,1896744,3081395010.7262,Southern Region
Telangana,2020,2,505001,1461977,3340696162.1287217,Southern Region
Telangana,2020,2,500039,1423767,2242259968.827369,Southern Region
Telangana,2020,2,500055,1408700,2447858964.671724,Southern Region
Telangana,2020,2,500037,1403379,2230607212.678227,Southern Region
Telangana,2020,2,502032,1205120,2154217533.063326,Southern Region
Telangana,2020,2,500070,1125474,2262226438.5833797,Southern Region
Telangana,2020,3,500001,70732132,177532009421.7673,Southern Region
Telangana,2020,3,500072,4818327,7901366588.553955,Southern Region
Telangana,2020,3,500018,3646086,6746066279.411855,Southern Region
Telangana,2020,3,500039,2336855,3855753536.499052,Southern Region
Telangana,2020,3,500055,2240862,3983341841.3421493,Southern Region
Telangana,2020,3,505001,2235829,5204420874.87776,Southern Region
Telangana,2020,3,500037,2158500,3554512862.5631886,Southern Region
Telangana,2020,3,500070,2014542,4086431822.0088396,Southern Region
Telangana,2020,3,506002,1859437,4359145060.253377,Southern Region
Telangana,2020,3,502032,1838354,3319367371.337398,Southern Region
