State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Uttar Pradesh,2022,1,Firozabad,4214293,8358523538.127421,28.3800183,79.4181912,Central Region
Uttar Pradesh,2022,1,Kheri,2681909,5374427624.271145,28.4299696,80.3176448,Central Region
Uttar Pradesh,2022,1,Gorakhpur,10758812,22861881939.64662,26.7494212,83.3665766,Central Region
Uttar Pradesh,2022,1,Unnao,2255883,4791095600.660578,26.5,80.5,Central Region
Uttar Pradesh,2022,1,Prayagraj,16566417,28293055160.255882,25.5,81.5,Central Region
Uttar Pradesh,2022,1,Sonbhadra,3610644,7460078934.12649,25.5,81.5,Central Region
Uttar Pradesh,2022,1,Ghazipur,5152181,11433036326.79423,28.6643991,77.3208548,Central Region
Uttar Pradesh,2022,1,Farrukhabad,2337305,4707314462.366316,27.3817304,79.602854,Central Region
Uttar Pradesh,2022,1,Kannauj,1962919,3934124571.379535,27.3817304,79.602854,Central Region
Uttar Pradesh,2022,1,Azamgarh,5659371,12390736135.187191,26.0637645,83.1833871,Central Region
Uttar Pradesh,2022,1,Ayodhya,4287723,8980632457.576317,26.0637645,83.1833871,Central Region
Uttar Pradesh,2022,1,Deoria,5184948,11125054963.23863,28.3778393,79.9337825,Central Region
Uttar Pradesh,2022,1,Ghaziabad,30948888,50571013176.649765,28.711241,77.4445372,Central Region
Uttar Pradesh,2022,2,Amethi,2918041,6137927694.004062,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,2,Siddharthnagar,3842618,10455646727.53025,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,2,Auraiya,2293169,4708517717.476414,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,2,Sambhal,2765686,6680543041.788582,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,2,Kanpur Nagar,18142630,32679093848.49432,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,2,Aligarh,11491914,20498359414.78222,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2022,2,Mahoba,1384857,2724043927.0594006,25.292924,79.8848158,Central Region
Uttar Pradesh,2022,2,Lucknow,102123625,164056107244.2309,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,2,Sant Kabeer Nagar,2402410,6193822023.9724245,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,2,Hathras,3046348,5907597120.793201,27.5996322,78.0497369,Central Region
Uttar Pradesh,2022,2,Budaun,2982982,6520713662.226437,28.027692,79.1254409,Central Region
Uttar Pradesh,2022,2,Moradabad,7396771,16272221922.909712,29.0786044,79.0507168,Central Region
Uttar Pradesh,2022,2,Kushinagar,7525366,16758132469.420542,26.8632735,83.9553228,Central Region
Uttar Pradesh,2022,2,Baghpat,3812312,6954190082.8680725,28.9464293,77.2170076,Central Region
Uttar Pradesh,2022,2,Shahjahanpur,2733662,5975198507.547689,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,2,Muzaffarnagar,6926172,13336788342.178621,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,2,Ambedkar Nagar,3232223,6715067485.818339,28.6400895,77.42868,Central Region
Uttar Pradesh,2022,2,Bahraich,2557277,5935745716.075044,27.5727012,81.6061717,Central Region
Uttar Pradesh,2022,2,Jalaun,3140187,6365701966.444849,26.0,79.5,Central Region
Uttar Pradesh,2022,2,Rampur,3358143,7807429762.959112,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2022,2,Ballia,6077562,12650624956.6417,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,2,Shravasti,624214,1496662374.604809,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,2,Kasganj,1821405,3661566120.57484,27.969777,78.5981655,Central Region
Uttar Pradesh,2022,2,Varanasi,16290241,29105585945.91128,25.1297376,82.6059987,Central Region
Uttar Pradesh,2022,2,Gautam Buddha Nagar,74160647,87828388050.506,28.5770068,77.3394731,Central Region
Uttar Pradesh,2022,2,Basti,4146531,10289841176.30624,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,2,Shamli,3011517,5968511182.082513,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,2,Maharajganj,3760464,8754439978.29627,27.1436733,83.5395965,Central Region
Uttar Pradesh,2022,2,Etawah,3531921,6679810773.089187,26.7879984,79.0061831,Central Region
Uttar Pradesh,2022,2,Etah,2712623,5409363032.198554,27.5562222,78.658988,Central Region
Uttar Pradesh,2022,2,Banda,1633337,3589215541.6409717,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2022,2,Bijnor,5492543,11857766331.75903,29.3843229,78.13645,Central Region
Uttar Pradesh,2022,2,Hardoi,2899638,6106156277.191709,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,2,Balrampur,2035918,5413969956.322761,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2022,2,Amroha,3989322,8675492958.036089,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,2,Pilibhit,2022297,4316546956.362664,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2022,2,Mainpuri,3328617,6405970486.004479,27.2307398,79.0406375,Central Region
Uttar Pradesh,2022,2,Kanpur Dehat,2417454,5211020768.300949,27.2307398,79.0406375,Central Region
Uttar Pradesh,2022,2,Jaunpur,7867713,16677948467.33501,25.7592013,82.6968142,Central Region
Uttar Pradesh,2022,2,Kaushambi,1320870,3144969956.6479354,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2022,2,Hapur,5200055,8825655650.80879,28.7299677,77.775499,Central Region
Uttar Pradesh,2022,2,Hamirpur,1487883,3343183435.848413,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2022,2,Meerut,22419976,38399767082.406334,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2022,2,Mathura,10268378,18535248545.55415,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2022,2,Chitrakoot,1056035,2514275915.4166956,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2022,2,Lalitpur,2512798,4246298522.384585,24.6967125,78.411697,Central Region
Uttar Pradesh,2022,2,Mau,3475865,7110086612.043223,25.2133779,83.0334827,Central Region
Uttar Pradesh,2022,2,Mirzapur,3393508,7641454633.078697,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2022,2,Bulandshahr,8672759,15593948761.49946,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2022,2,Gonda,3892821,9852643373.61892,27.8306549,77.8773701,Central Region
Uttar Pradesh,2022,2,Jhansi,7459220,14713417436.96109,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,2,Chandauli,3410297,7520303034.593016,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,2,Bhadohi,2426943,4506565654.638406,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,2,Pratapgarh,4540011,9718045836.752409,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2022,2,Saharanpur,10228831,19855743325.177193,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2022,2,Bara Banki,3406056,6603965860.826501,26.9013312,81.2151601,Central Region
Uttar Pradesh,2022,2,Bareilly,9041762,18218382544.050148,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2022,2,Sitapur,2952214,5889188452.627313,28.3548882,79.4185378,Central Region
Uttar Pradesh,2022,2,Sultanpur,3563573,7375191361.915722,26.2627557,82.069966,Central Region
Uttar Pradesh,2022,2,Agra,17306092,31826611654.86806,27.1705419,78.0107255,Central Region
Uttar Pradesh,2022,2,Fatehpur,2307583,5141925391.48101,27.1705419,78.0107255,Central Region
Uttar Pradesh,2022,2,Rae Bareli,2975903,6144718199.86981,26.25,81.25,Central Region
Uttar Pradesh,2022,2,Firozabad,4995309,9805720174.324297,28.3800183,79.4181912,Central Region
Uttar Pradesh,2022,2,Kheri,3103433,6097166203.449156,28.4299696,80.3176448,Central Region
Uttar Pradesh,2022,2,Gorakhpur,14066992,28691435244.931892,26.7494212,83.3665766,Central Region
Uttar Pradesh,2022,2,Unnao,2771960,5804283005.519323,26.5,80.5,Central Region
Uttar Pradesh,2022,2,Prayagraj,20833684,34267771491.71946,25.5,81.5,Central Region
Uttar Pradesh,2022,2,Sonbhadra,4368404,8606789082.285418,25.5,81.5,Central Region
Uttar Pradesh,2022,2,Ghazipur,6855112,14481205079.71425,28.6643991,77.3208548,Central Region
Uttar Pradesh,2022,2,Farrukhabad,2862850,5493370069.4923525,27.3817304,79.602854,Central Region
Uttar Pradesh,2022,2,Kannauj,2489255,4638388826.014335,27.3817304,79.602854,Central Region
Uttar Pradesh,2022,2,Azamgarh,7765303,16092486521.938652,26.0637645,83.1833871,Central Region
Uttar Pradesh,2022,2,Ayodhya,5437223,10774194842.60173,26.0637645,83.1833871,Central Region
Uttar Pradesh,2022,2,Deoria,6790437,14075614382.52662,28.3778393,79.9337825,Central Region
Uttar Pradesh,2022,2,Ghaziabad,37739024,59183436240.67706,28.711241,77.4445372,Central Region
Uttar Pradesh,2022,3,Amethi,2870429,5451654082.568593,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,3,Siddharthnagar,3800534,8487081970.528649,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,3,Auraiya,2464026,4400229340.922287,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,3,Sambhal,4460224,8330752048.920339,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,3,Kanpur Nagar,26593070,42855018051.760414,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,3,Aligarh,14106419,22685286303.74517,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2022,3,Mahoba,1693289,2692771354.06015,25.292924,79.8848158,Central Region
Uttar Pradesh,2022,3,Lucknow,103532277,150291038432.7306,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,3,Sant Kabeer Nagar,2278339,5058135106.695441,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,3,Hathras,3138294,5582134028.154054,27.5996322,78.0497369,Central Region
Uttar Pradesh,2022,3,Budaun,3645617,6827309140.921075,28.027692,79.1254409,Central Region
Uttar Pradesh,2022,3,Moradabad,15532268,26474629769.408634,29.0786044,79.0507168,Central Region
Uttar Pradesh,2022,3,Kushinagar,7323746,14442266103.18821,26.8632735,83.9553228,Central Region
Uttar Pradesh,2022,3,Baghpat,4346119,7206165046.849033,28.9464293,77.2170076,Central Region
Uttar Pradesh,2022,3,Shahjahanpur,3572595,6604602849.061121,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,3,Muzaffarnagar,9603208,16168875863.634739,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,3,Ambedkar Nagar,3143133,5877406790.596506,28.6400895,77.42868,Central Region
Uttar Pradesh,2022,3,Bahraich,2817729,5696953221.322895,27.5727012,81.6061717,Central Region
Uttar Pradesh,2022,3,Jalaun,3178385,5564717930.065943,26.0,79.5,Central Region
Uttar Pradesh,2022,3,Rampur,3934280,8011526881.648132,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2022,3,Ballia,6035933,10833479459.93719,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,3,Shravasti,652751,1366718888.108694,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,3,Kasganj,1946099,3596018248.7629,27.969777,78.5981655,Central Region
Uttar Pradesh,2022,3,Varanasi,42895237,64967816692.82997,25.1297376,82.6059987,Central Region
Uttar Pradesh,2022,3,Gautam Buddha Nagar,87799548,100238159351.64151,28.5770068,77.3394731,Central Region
Uttar Pradesh,2022,3,Basti,4068467,8783881230.462196,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,3,Shamli,3512030,6095415525.893788,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,3,Maharajganj,3683476,7552520780.405301,27.1436733,83.5395965,Central Region
Uttar Pradesh,2022,3,Etawah,3533419,6027206397.845313,26.7879984,79.0061831,Central Region
Uttar Pradesh,2022,3,Etah,2913944,5229855436.083734,27.5562222,78.658988,Central Region
Uttar Pradesh,2022,3,Banda,1721394,3247826144.9731817,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2022,3,Bijnor,11809301,19639195949.18821,29.3843229,78.13645,Central Region
Uttar Pradesh,2022,3,Hardoi,3403238,6271026566.734329,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,3,Balrampur,1998646,4373470999.310863,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2022,3,Amroha,8093135,13824221094.237131,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,3,Pilibhit,2193293,4126652421.8696976,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2022,3,Mainpuri,3587645,6250360806.058937,27.2307398,79.0406375,Central Region
Uttar Pradesh,2022,3,Kanpur Dehat,2335945,4647767727.788397,27.2307398,79.0406375,Central Region
Uttar Pradesh,2022,3,Jaunpur,8363484,14753385589.087511,25.7592013,82.6968142,Central Region
Uttar Pradesh,2022,3,Kaushambi,1256638,2691631551.3217783,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2022,3,Hapur,6790224,10397215459.41856,28.7299677,77.775499,Central Region
Uttar Pradesh,2022,3,Hamirpur,1650956,3033146117.06161,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2022,3,Meerut,25631216,40328370458.536995,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2022,3,Mathura,12788746,20926347775.5619,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2022,3,Chitrakoot,1054068,2229227805.5873427,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2022,3,Lalitpur,2786174,3994639409.0647664,24.6967125,78.411697,Central Region
Uttar Pradesh,2022,3,Mau,3356371,5999917772.167591,25.2133779,83.0334827,Central Region
Uttar Pradesh,2022,3,Mirzapur,3385906,6644142017.774155,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2022,3,Bulandshahr,12978419,20277442375.28073,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2022,3,Gonda,4087081,8680263197.569645,27.8306549,77.8773701,Central Region
Uttar Pradesh,2022,3,Jhansi,7868291,13982062536.186861,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,3,Chandauli,3344154,6482509507.576725,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,3,Bhadohi,2316310,3816635755.321232,28.6839951,77.4530398,Central Region
Uttar Pradesh,2022,3,Pratapgarh,4590394,8410533437.403389,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2022,3,Saharanpur,10913844,19834763807.759052,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2022,3,Bara Banki,3801824,6600066085.610746,26.9013312,81.2151601,Central Region
Uttar Pradesh,2022,3,Bareilly,10346255,18883174643.12147,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2022,3,Sitapur,3156007,5552120981.70695,28.3548882,79.4185378,Central Region
Uttar Pradesh,2022,3,Sultanpur,3378354,6090395802.960728,26.2627557,82.069966,Central Region
Uttar Pradesh,2022,3,Agra,26751663,43128786478.76044,27.1705419,78.0107255,Central Region
Uttar Pradesh,2022,3,Fatehpur,2216742,4507797998.739861,27.1705419,78.0107255,Central Region
Uttar Pradesh,2022,3,Rae Bareli,3086236,5631937149.87116,26.25,81.25,Central Region
Uttar Pradesh,2022,3,Firozabad,5259977,9450462290.755716,28.3800183,79.4181912,Central Region
Uttar Pradesh,2022,3,Kheri,3458434,5916641009.927801,28.4299696,80.3176448,Central Region
Uttar Pradesh,2022,3,Gorakhpur,13733820,25141919267.57471,26.7494212,83.3665766,Central Region
Uttar Pradesh,2022,3,Unnao,2946109,5603169878.910292,26.5,80.5,Central Region
Uttar Pradesh,2022,3,Prayagraj,21085656,30385713265.50251,25.5,81.5,Central Region
Uttar Pradesh,2022,3,Sonbhadra,4561805,8053420317.291049,25.5,81.5,Central Region
Uttar Pradesh,2022,3,Ghazipur,6001162,11167225583.834059,28.6643991,77.3208548,Central Region
Uttar Pradesh,2022,3,Farrukhabad,2997267,5320794720.989847,27.3817304,79.602854,Central Region
Uttar Pradesh,2022,3,Kannauj,2607427,4464899115.5429535,27.3817304,79.602854,Central Region
Uttar Pradesh,2022,3,Azamgarh,7481818,13758174852.59571,26.0637645,83.1833871,Central Region
Uttar Pradesh,2022,3,Ayodhya,5087919,9217174604.934734,26.0637645,83.1833871,Central Region
Uttar Pradesh,2022,3,Deoria,6352505,11429190968.17966,28.3778393,79.9337825,Central Region
Uttar Pradesh,2022,3,Ghaziabad,41898334,62804603270.37625,28.711241,77.4445372,Central Region
Uttar Pradesh,2022,4,Amethi,3444475,6819192567.061985,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,4,Siddharthnagar,4727562,10202424989.071259,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,4,Auraiya,2918077,5450274349.752433,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,4,Sambhal,6544942,12362565334.28276,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,4,Kanpur Nagar,34663083,57423578589.05291,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2022,4,Aligarh,18387697,30529612967.37478,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2022,4,Mahoba,1766307,3050135201.0330234,25.292924,79.8848158,Central Region
Uttar Pradesh,2022,4,Lucknow,142292419,214139000063.13412,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,4,Sant Kabeer Nagar,2882143,6462196606.472846,28.8067822,79.0140742,Central Region
Uttar Pradesh,2022,4,Hathras,3893482,7188473664.685378,27.5996322,78.0497369,Central Region
Uttar Pradesh,2022,4,Budaun,4084149,8062229833.107159,28.027692,79.1254409,Central Region
Uttar Pradesh,2022,4,Moradabad,14376393,26349864082.25203,29.0786044,79.0507168,Central Region
Uttar Pradesh,2022,4,Kushinagar,9637631,18374587915.04084,26.8632735,83.9553228,Central Region
Uttar Pradesh,2022,4,Baghpat,4621901,8021504539.602842,28.9464293,77.2170076,Central Region
Uttar Pradesh,2022,4,Shahjahanpur,3533008,7216949139.355355,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,4,Muzaffarnagar,10385643,18257280369.21878,27.8552433,79.8944047,Central Region
Uttar Pradesh,2022,4,Ambedkar Nagar,3841825,7536400403.889309,28.6400895,77.42868,Central Region
Uttar Pradesh,2022,4,Bahraich,3291238,6697150748.133816,27.5727012,81.6061717,Central Region
Uttar Pradesh,2022,4,Jalaun,3922847,7244134438.502413,26.0,79.5,Central Region
Uttar Pradesh,2022,4,Rampur,4435920,9561413379.892298,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2022,4,Ballia,7504834,13942598058.60832,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,4,Shravasti,751007,1546007534.485124,25.7506229,84.1472,Central Region
Uttar Pradesh,2022,4,Kasganj,2222791,4206478161.522928,27.969777,78.5981655,Central Region
Uttar Pradesh,2022,4,Varanasi,38410576,61679282505.82438,25.1297376,82.6059987,Central Region
Uttar Pradesh,2022,4,Gautam Buddha Nagar,90864471,104162479492.5154,28.5770068,77.3394731,Central Region
Uttar Pradesh,2022,4,Basti,5049741,10772224394.51133,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,4,Shamli,4050283,7340883285.232733,28.630261,77.4133068,Central Region
Uttar Pradesh,2022,4,Maharajganj,4499795,9052566439.75536,27.1436733,83.5395965,Central Region
Uttar Pradesh,2022,4,Etawah,4132165,7518249755.427232,26.7879984,79.0061831,Central Region
Uttar Pradesh,2022,4,Etah,3706283,6672266416.57581,27.5562222,78.658988,Central Region
Uttar Pradesh,2022,4,Banda,1907632,3761386490.3908362,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2022,4,Bijnor,19251587,30994615217.143887,29.3843229,78.13645,Central Region
Uttar Pradesh,2022,4,Hardoi,3603602,7096807203.190807,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,4,Balrampur,2398950,5163178918.267655,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2022,4,Amroha,8851870,15798929465.109838,28.0047122,78.476874,Central Region
Uttar Pradesh,2022,4,Pilibhit,3781816,6914194872.7274065,28.49520765,80.10754080018077,Central Region
