State,Year,Quarter,District,Registered_users,Latitude,Longitude,Region
Uttarakhand,2020,3,Chamoli,52184,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2020,3,Uttarkashi,42144,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2020,4,Dehradun,779564,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,4,Haridwar,537058,30.1921734,79.1874877,Northern Region
Uttarakhand,2020,4,Udham Singh Nagar,456356,28.711241,77.4445372,Northern Region
Uttarakhand,2020,4,Nainital,249856,29.2185482,79.52951525,Northern Region
Uttarakhand,2020,4,Pauri Garhwal,123892,30.1507888,78.7737617,Northern Region
Uttarakhand,2020,4,Tehri Garhwal,94520,30.5,78.666667,Northern Region
Uttarakhand,2020,4,Almora,81020,30.6309236,78.1603603,Northern Region
Uttarakhand,2020,4,Pithoragarh,67024,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2020,4,Chamoli,58039,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2020,4,Uttarkashi,46810,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2021,1,Dehradun,840361,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,1,Haridwar,580532,30.1921734,79.1874877,Northern Region
Uttarakhand,2021,1,Udham Singh Nagar,492646,28.711241,77.4445372,Northern Region
Uttarakhand,2021,1,Nainital,269308,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,1,Pauri Garhwal,133484,30.1507888,78.7737617,Northern Region
Uttarakhand,2021,1,Tehri Garhwal,102085,30.5,78.666667,Northern Region
Uttarakhand,2021,1,Almora,87354,30.6309236,78.1603603,Northern Region
Uttarakhand,2021,1,Pithoragarh,72579,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2021,1,Chamoli,62779,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2021,1,Uttarkashi,50696,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2021,2,Dehradun,898504,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,2,Haridwar,622292,30.1921734,79.1874877,Northern Region
Uttarakhand,2021,2,Udham Singh Nagar,528392,28.711241,77.4445372,Northern Region
Uttarakhand,2021,2,Nainital,288162,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,2,Pauri Garhwal,143460,30.1507888,78.7737617,Northern Region
Uttarakhand,2021,2,Tehri Garhwal,109890,30.5,78.666667,Northern Region
Uttarakhand,2021,2,Almora,94196,30.6309236,78.1603603,Northern Region
Uttarakhand,2021,2,Pithoragarh,78079,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2021,2,Chamoli,67712,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2021,2,Uttarkashi,54582,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2021,3,Dehradun,963594,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,3,Haridwar,669249,30.1921734,79.1874877,Northern Region
Uttarakhand,2021,3,Udham Singh Nagar,568881,28.711241,77.4445372,Northern Region
Uttarakhand,2021,3,Nainital,309820,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,3,Pauri Garhwal,155054,30.1507888,78.7737617,Northern Region
Uttarakhand,2021,3,Tehri Garhwal,119032,30.5,78.666667,Northern Region
Uttarakhand,2021,3,Almora,102118,30.6309236,78.1603603,Northern Region
Uttarakhand,2021,3,Pithoragarh,84476,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2021,3,Chamoli,73432,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2021,3,Uttarkashi,59174,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2021,4,Dehradun,1028085,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,4,Haridwar,716044,30.1921734,79.1874877,Northern Region
Uttarakhand,2021,4,Udham Singh Nagar,609138,28.711241,77.4445372,Northern Region
Uttarakhand,2021,4,Nainital,330999,29.2185482,79.52951525,Northern Region
Uttarakhand,2021,4,Pauri Garhwal,166482,30.1507888,78.7737617,Northern Region
Uttarakhand,2021,4,Tehri Garhwal,127893,30.5,78.666667,Northern Region
Uttarakhand,2021,4,Almora,109803,30.6309236,78.1603603,Northern Region
Uttarakhand,2021,4,Pithoragarh,90791,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2021,4,Chamoli,78848,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2021,4,Uttarkashi,63536,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2022,1,Dehradun,1088710,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,1,Haridwar,760173,30.1921734,79.1874877,Northern Region
Uttarakhand,2022,1,Udham Singh Nagar,647495,28.711241,77.4445372,Northern Region
Uttarakhand,2022,1,Nainital,351226,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,1,Pauri Garhwal,177248,30.1507888,78.7737617,Northern Region
Uttarakhand,2022,1,Tehri Garhwal,136364,30.5,78.666667,Northern Region
Uttarakhand,2022,1,Almora,117262,30.6309236,78.1603603,Northern Region
Uttarakhand,2022,1,Pithoragarh,96837,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2022,1,Chamoli,84165,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2022,1,Uttarkashi,67713,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2022,2,Dehradun,1146386,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,2,Haridwar,802321,30.1921734,79.1874877,Northern Region
Uttarakhand,2022,2,Udham Singh Nagar,683908,28.711241,77.4445372,Northern Region
Uttarakhand,2022,2,Nainital,370360,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,2,Pauri Garhwal,187078,30.1507888,78.7737617,Northern Region
Uttarakhand,2022,2,Tehri Garhwal,144049,30.5,78.666667,Northern Region
Uttarakhand,2022,2,Almora,123856,30.6309236,78.1603603,Northern Region
Uttarakhand,2022,2,Pithoragarh,102347,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2022,2,Chamoli,88939,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2022,2,Uttarkashi,71641,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2022,3,Dehradun,1205785,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,3,Haridwar,846066,30.1921734,79.1874877,Northern Region
Uttarakhand,2022,3,Udham Singh Nagar,722008,28.711241,77.4445372,Northern Region
Uttarakhand,2022,3,Nainital,389791,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,3,Pauri Garhwal,196481,30.1507888,78.7737617,Northern Region
Uttarakhand,2022,3,Tehri Garhwal,151445,30.5,78.666667,Northern Region
Uttarakhand,2022,3,Almora,129898,30.6309236,78.1603603,Northern Region
Uttarakhand,2022,3,Pithoragarh,107498,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2022,3,Chamoli,93488,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2022,3,Uttarkashi,75369,30.9654214,78.63368731187963,Northern Region
Uttarakhand,2022,4,Dehradun,1262999,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,4,Haridwar,887967,30.1921734,79.1874877,Northern Region
Uttarakhand,2022,4,Udham Singh Nagar,757652,28.711241,77.4445372,Northern Region
Uttarakhand,2022,4,Nainital,407806,29.2185482,79.52951525,Northern Region
Uttarakhand,2022,4,Pauri Garhwal,204585,30.1507888,78.7737617,Northern Region
Uttarakhand,2022,4,Tehri Garhwal,157634,30.5,78.666667,Northern Region
Uttarakhand,2022,4,Almora,134730,30.6309236,78.1603603,Northern Region
Uttarakhand,2022,4,Pithoragarh,111983,30.12666775,80.48338013734374,Northern Region
Uttarakhand,2022,4,Chamoli,97308,30.4996323,79.61879245944404,Northern Region
Uttarakhand,2022,4,Uttarkashi,78484,30.9654214,78.63368731187963,Northern Region
West Bengal,2018,1,North Twenty Four Parganas,396980,23.3409582,86.359433,Eastern Region
West Bengal,2018,1,Kolkata,306503,26.5257678,88.7198637,Eastern Region
West Bengal,2018,1,Murshidabad,187824,24.08632855,88.26684963941861,Eastern Region
West Bengal,2018,1,Hooghly,148033,22.8924411,88.3994271,Eastern Region
West Bengal,2018,1,South Twenty Four Parganas,142473,30.5,78.666667,Eastern Region
West Bengal,2018,1,Paschim Bardhaman,139310,26.4811994,89.5279728,Eastern Region
West Bengal,2018,1,Howrah,136589,22.5801698,88.3362713,Eastern Region
West Bengal,2018,1,Nadia,136396,23.4056806,88.4913312,Eastern Region
West Bengal,2018,1,Purba Medinipur,131380,22.2788123,87.92250435718134,Eastern Region
West Bengal,2018,1,Paschim Medinipur,127203,21.8360051,87.4317229,Eastern Region
West Bengal,2018,2,North Twenty Four Parganas,572438,23.3409582,86.359433,Eastern Region
West Bengal,2018,2,Kolkata,431481,26.5257678,88.7198637,Eastern Region
West Bengal,2018,2,Murshidabad,276931,24.08632855,88.26684963941861,Eastern Region
West Bengal,2018,2,Hooghly,221090,22.8924411,88.3994271,Eastern Region
West Bengal,2018,2,South Twenty Four Parganas,214056,30.5,78.666667,Eastern Region
West Bengal,2018,2,Nadia,209683,23.4056806,88.4913312,Eastern Region
West Bengal,2018,2,Paschim Bardhaman,203750,26.4811994,89.5279728,Eastern Region
West Bengal,2018,2,Howrah,198699,22.5801698,88.3362713,Eastern Region
West Bengal,2018,2,Purba Medinipur,195830,22.2788123,87.92250435718134,Eastern Region
West Bengal,2018,2,Paschim Medinipur,185542,21.8360051,87.4317229,Eastern Region
West Bengal,2018,3,North Twenty Four Parganas,722572,23.3409582,86.359433,Eastern Region
West Bengal,2018,3,Kolkata,548600,26.5257678,88.7198637,Eastern Region
West Bengal,2018,3,Murshidabad,335935,24.08632855,88.26684963941861,Eastern Region
West Bengal,2018,3,South Twenty Four Parganas,284988,30.5,78.666667,Eastern Region
West Bengal,2018,3,Hooghly,280640,22.8924411,88.3994271,Eastern Region
West Bengal,2018,3,Nadia,262694,23.4056806,88.4913312,Eastern Region
West Bengal,2018,3,Howrah,255445,22.5801698,88.3362713,Eastern Region
West Bengal,2018,3,Purba Medinipur,252759,22.2788123,87.92250435718134,Eastern Region
West Bengal,2018,3,Paschim Bardhaman,251021,26.4811994,89.5279728,Eastern Region
West Bengal,2018,3,Paschim Medinipur,238405,21.8360051,87.4317229,Eastern Region
West Bengal,2018,4,North Twenty Four Parganas,946634,23.3409582,86.359433,Eastern Region
West Bengal,2018,4,Kolkata,721653,26.5257678,88.7198637,Eastern Region
West Bengal,2018,4,Murshidabad,417114,24.08632855,88.26684963941861,Eastern Region
West Bengal,2018,4,Hooghly,400360,22.8924411,88.3994271,Eastern Region
West Bengal,2018,4,South Twenty Four Parganas,398349,30.5,78.666667,Eastern Region
West Bengal,2018,4,Howrah,339192,22.5801698,88.3362713,Eastern Region
West Bengal,2018,4,Nadia,325690,23.4056806,88.4913312,Eastern Region
West Bengal,2018,4,Purba Medinipur,323889,22.2788123,87.92250435718134,Eastern Region
West Bengal,2018,4,Paschim Medinipur,304068,21.8360051,87.4317229,Eastern Region
West Bengal,2018,4,Paschim Bardhaman,302594,26.4811994,89.5279728,Eastern Region
West Bengal,2019,1,North Twenty Four Parganas,1130983,23.3409582,86.359433,Eastern Region
West Bengal,2019,1,Kolkata,868126,26.5257678,88.7198637,Eastern Region
West Bengal,2019,1,South Twenty Four Parganas,487180,30.5,78.666667,Eastern Region
West Bengal,2019,1,Hooghly,480952,22.8924411,88.3994271,Eastern Region
West Bengal,2019,1,Murshidabad,478812,24.08632855,88.26684963941861,Eastern Region
West Bengal,2019,1,Howrah,410583,22.5801698,88.3362713,Eastern Region
West Bengal,2019,1,Purba Medinipur,389583,22.2788123,87.92250435718134,Eastern Region
West Bengal,2019,1,Nadia,385179,23.4056806,88.4913312,Eastern Region
West Bengal,2019,1,Paschim Medinipur,361979,21.8360051,87.4317229,Eastern Region
West Bengal,2019,1,Paschim Bardhaman,349928,26.4811994,89.5279728,Eastern Region
West Bengal,2019,2,North Twenty Four Parganas,1312362,23.3409582,86.359433,Eastern Region
West Bengal,2019,2,Kolkata,1014406,26.5257678,88.7198637,Eastern Region
West Bengal,2019,2,South Twenty Four Parganas,579599,30.5,78.666667,Eastern Region
West Bengal,2019,2,Hooghly,557946,22.8924411,88.3994271,Eastern Region
West Bengal,2019,2,Murshidabad,548604,24.08632855,88.26684963941861,Eastern Region
West Bengal,2019,2,Howrah,480813,22.5801698,88.3362713,Eastern Region
West Bengal,2019,2,Purba Medinipur,448850,22.2788123,87.92250435718134,Eastern Region
West Bengal,2019,2,Nadia,447979,23.4056806,88.4913312,Eastern Region
West Bengal,2019,2,Paschim Medinipur,411877,21.8360051,87.4317229,Eastern Region
West Bengal,2019,2,Paschim Bardhaman,395259,26.4811994,89.5279728,Eastern Region
West Bengal,2019,3,North Twenty Four Parganas,1478650,23.3409582,86.359433,Eastern Region
West Bengal,2019,3,Kolkata,1138965,26.5257678,88.7198637,Eastern Region
West Bengal,2019,3,South Twenty Four Parganas,659919,30.5,78.666667,Eastern Region
West Bengal,2019,3,Hooghly,624518,22.8924411,88.3994271,Eastern Region
West Bengal,2019,3,Murshidabad,622422,24.08632855,88.26684963941861,Eastern Region
West Bengal,2019,3,Howrah,540552,22.5801698,88.3362713,Eastern Region
West Bengal,2019,3,Purba Medinipur,504142,22.2788123,87.92250435718134,Eastern Region
West Bengal,2019,3,Nadia,502635,23.4056806,88.4913312,Eastern Region
West Bengal,2019,3,Paschim Medinipur,455417,21.8360051,87.4317229,Eastern Region
West Bengal,2019,3,Paschim Bardhaman,438438,26.4811994,89.5279728,Eastern Region
West Bengal,2019,4,North Twenty Four Parganas,1638605,23.3409582,86.359433,Eastern Region
West Bengal,2019,4,Kolkata,1238698,26.5257678,88.7198637,Eastern Region
West Bengal,2019,4,Murshidabad,750671,24.08632855,88.26684963941861,Eastern Region
West Bengal,2019,4,South Twenty Four Parganas,741375,30.5,78.666667,Eastern Region
West Bengal,2019,4,Hooghly,694972,22.8924411,88.3994271,Eastern Region
West Bengal,2019,4,Howrah,597553,22.5801698,88.3362713,Eastern Region
West Bengal,2019,4,Purba Medinipur,573088,22.2788123,87.92250435718134,Eastern Region
West Bengal,2019,4,Nadia,571859,23.4056806,88.4913312,Eastern Region
West Bengal,2019,4,Paschim Medinipur,520047,21.8360051,87.4317229,Eastern Region
West Bengal,2019,4,Paschim Bardhaman,492425,26.4811994,89.5279728,Eastern Region
West Bengal,2020,1,North Twenty Four Parganas,1789973,23.3409582,86.359433,Eastern Region
West Bengal,2020,1,Kolkata,1336585,26.5257678,88.7198637,Eastern Region
West Bengal,2020,1,Murshidabad,830132,24.08632855,88.26684963941861,Eastern Region
West Bengal,2020,1,South Twenty Four Parganas,820857,30.5,78.666667,Eastern Region
West Bengal,2020,1,Hooghly,755631,22.8924411,88.3994271,Eastern Region
West Bengal,2020,1,Howrah,654600,22.5801698,88.3362713,Eastern Region
West Bengal,2020,1,Nadia,633794,23.4056806,88.4913312,Eastern Region
West Bengal,2020,1,Purba Medinipur,632173,22.2788123,87.92250435718134,Eastern Region
West Bengal,2020,1,Paschim Medinipur,572195,21.8360051,87.4317229,Eastern Region
West Bengal,2020,1,Paschim Bardhaman,538224,26.4811994,89.5279728,Eastern Region
West Bengal,2020,2,North Twenty Four Parganas,1966125,23.3409582,86.359433,Eastern Region
West Bengal,2020,2,Kolkata,1454772,26.5257678,88.7198637,Eastern Region
West Bengal,2020,2,Murshidabad,922312,24.08632855,88.26684963941861,Eastern Region
West Bengal,2020,2,South Twenty Four Parganas,919118,30.5,78.666667,Eastern Region
West Bengal,2020,2,Hooghly,833240,22.8924411,88.3994271,Eastern Region
West Bengal,2020,2,Howrah,732829,22.5801698,88.3362713,Eastern Region
West Bengal,2020,2,Nadia,701101,23.4056806,88.4913312,Eastern Region
West Bengal,2020,2,Purba Medinipur,696243,22.2788123,87.92250435718134,Eastern Region
West Bengal,2020,2,Paschim Medinipur,631931,21.8360051,87.4317229,Eastern Region
West Bengal,2020,2,Purba Bardhaman,589508,30.5,78.666667,Eastern Region
West Bengal,2020,3,North Twenty Four Parganas,2143943,23.3409582,86.359433,Eastern Region
West Bengal,2020,3,Kolkata,1573291,26.5257678,88.7198637,Eastern Region
West Bengal,2020,3,South Twenty Four Parganas,1023020,30.5,78.666667,Eastern Region
West Bengal,2020,3,Murshidabad,1005986,24.08632855,88.26684963941861,Eastern Region
West Bengal,2020,3,Hooghly,906517,22.8924411,88.3994271,Eastern Region
West Bengal,2020,3,Howrah,804627,22.5801698,88.3362713,Eastern Region
West Bengal,2020,3,Nadia,768633,23.4056806,88.4913312,Eastern Region
West Bengal,2020,3,Purba Medinipur,760873,22.2788123,87.92250435718134,Eastern Region
West Bengal,2020,3,Paschim Medinipur,689466,21.8360051,87.4317229,Eastern Region
West Bengal,2020,3,Purba Bardhaman,639938,30.5,78.666667,Eastern Region
West Bengal,2020,4,North Twenty Four Parganas,2321888,23.3409582,86.359433,Eastern Region
West Bengal,2020,4,Kolkata,1700474,26.5257678,88.7198637,Eastern Region
West Bengal,2020,4,South Twenty Four Parganas,1118649,30.5,78.666667,Eastern Region
West Bengal,2020,4,Murshidabad,1085899,24.08632855,88.26684963941861,Eastern Region
West Bengal,2020,4,Hooghly,977339,22.8924411,88.3994271,Eastern Region
West Bengal,2020,4,Howrah,875172,22.5801698,88.3362713,Eastern Region
West Bengal,2020,4,Nadia,832891,23.4056806,88.4913312,Eastern Region
West Bengal,2020,4,Purba Medinipur,824961,22.2788123,87.92250435718134,Eastern Region
West Bengal,2020,4,Paschim Medinipur,747114,21.8360051,87.4317229,Eastern Region
West Bengal,2020,4,Paschim Bardhaman,688685,26.4811994,89.5279728,Eastern Region
West Bengal,2021,1,North Twenty Four Parganas,2491076,23.3409582,86.359433,Eastern Region
West Bengal,2021,1,Kolkata,1823074,26.5257678,88.7198637,Eastern Region
West Bengal,2021,1,South Twenty Four Parganas,1202229,30.5,78.666667,Eastern Region
West Bengal,2021,1,Murshidabad,1166975,24.08632855,88.26684963941861,Eastern Region
West Bengal,2021,1,Hooghly,1046242,22.8924411,88.3994271,Eastern Region
West Bengal,2021,1,Howrah,940133,22.5801698,88.3362713,Eastern Region
West Bengal,2021,1,Nadia,893107,23.4056806,88.4913312,Eastern Region
West Bengal,2021,1,Purba Medinipur,884605,22.2788123,87.92250435718134,Eastern Region
West Bengal,2021,1,Paschim Medinipur,800530,21.8360051,87.4317229,Eastern Region
West Bengal,2021,1,Paschim Bardhaman,738540,26.4811994,89.5279728,Eastern Region
West Bengal,2021,2,North Twenty Four Parganas,2660664,23.3409582,86.359433,Eastern Region
West Bengal,2021,2,Kolkata,1944113,26.5257678,88.7198637,Eastern Region
West Bengal,2021,2,South Twenty Four Parganas,1286588,30.5,78.666667,Eastern Region
West Bengal,2021,2,Murshidabad,1248602,24.08632855,88.26684963941861,Eastern Region
West Bengal,2021,2,Hooghly,1117731,22.8924411,88.3994271,Eastern Region
West Bengal,2021,2,Howrah,1004570,22.5801698,88.3362713,Eastern Region
West Bengal,2021,2,Nadia,955428,23.4056806,88.4913312,Eastern Region
West Bengal,2021,2,Purba Medinipur,946277,22.2788123,87.92250435718134,Eastern Region
West Bengal,2021,2,Paschim Medinipur,856640,21.8360051,87.4317229,Eastern Region
West Bengal,2021,2,Paschim Bardhaman,789026,26.4811994,89.5279728,Eastern Region
West Bengal,2021,3,North Twenty Four Parganas,2852030,23.3409582,86.359433,Eastern Region
West Bengal,2021,3,Kolkata,2078360,26.5257678,88.7198637,Eastern Region
West Bengal,2021,3,South Twenty Four Parganas,1383020,30.5,78.666667,Eastern Region
West Bengal,2021,3,Murshidabad,1342984,24.08632855,88.26684963941861,Eastern Region
West Bengal,2021,3,Hooghly,1198858,22.8924411,88.3994271,Eastern Region
West Bengal,2021,3,Howrah,1077467,22.5801698,88.3362713,Eastern Region
West Bengal,2021,3,Nadia,1026795,23.4056806,88.4913312,Eastern Region
West Bengal,2021,3,Purba Medinipur,1017925,22.2788123,87.92250435718134,Eastern Region
West Bengal,2021,3,Paschim Medinipur,922218,21.8360051,87.4317229,Eastern Region
West Bengal,2021,3,Purba Bardhaman,847622,30.5,78.666667,Eastern Region
West Bengal,2021,4,North Twenty Four Parganas,3043008,23.3409582,86.359433,Eastern Region
West Bengal,2021,4,Kolkata,2213659,26.5257678,88.7198637,Eastern Region
West Bengal,2021,4,South Twenty Four Parganas,1477679,30.5,78.666667,Eastern Region
West Bengal,2021,4,Murshidabad,1435266,24.08632855,88.26684963941861,Eastern Region
West Bengal,2021,4,Hooghly,1278850,22.8924411,88.3994271,Eastern Region
West Bengal,2021,4,Howrah,1150144,22.5801698,88.3362713,Eastern Region
