State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Telangana,2020,4,Kumuram Bheem Asifabad,88807,4105386,17.0557615,79.2779955,Southern Region
Telangana,2020,4,Nizamabad,449731,18746196,18.6687404,78.0989938,Southern Region
Telangana,2020,4,Adilabad,128184,5003861,19.1040149,78.340105,Southern Region
Telangana,2020,4,Rajanna Sircilla,160123,6904037,19.1040149,78.340105,Southern Region
Telangana,2020,4,Nagarkurnool,226388,12171167,19.1040149,78.340105,Southern Region
Telangana,2020,4,Peddapalle,281140,15343725,19.1040149,78.340105,Southern Region
Telangana,2020,4,Nirmal,148827,5912155,19.1040149,78.340105,Southern Region
Telangana,2020,4,Mahabubabad,181203,9775880,19.1040149,78.340105,Southern Region
Telangana,2020,4,Sangareddy,711551,33690075,19.1040149,78.340105,Southern Region
Telangana,2020,4,Wanaparthy,129768,6497923,16.3637095,78.0647251,Southern Region
Telangana,2020,4,Vikarabad,205866,8953295,16.3637095,78.0647251,Southern Region
Telangana,2020,4,Jagtial,256382,10089257,16.3637095,78.0647251,Southern Region
Telangana,2020,4,Yadadri Bhuvanagiri,244210,13695103,16.3637095,78.0647251,Southern Region
Telangana,2020,4,Medak,176543,8365745,16.3637095,78.0647251,Southern Region
Telangana,2020,4,Mahbubnagar,268580,12656725,16.5,78.25,Southern Region
Telangana,2020,4,Jaya Shankar Bhalupally,109685,6567074,16.5,78.25,Southern Region
Telangana,2020,4,Warangal Urban,579306,30652741,16.5,78.25,Southern Region
Telangana,2020,4,Rangareddy,2704868,130198376,16.5,78.25,Southern Region
Telangana,2020,4,Hyderabad,3142385,133815496,16.5,78.25,Southern Region
Telangana,2020,4,Suryapet,296172,14190129,16.5,78.25,Southern Region
Telangana,2020,4,Jogulamba Gadwal,139726,6298254,16.5,78.25,Southern Region
Telangana,2020,4,Kamareddy,222619,10099481,16.5,78.25,Southern Region
Telangana,2020,4,Mulugu,65683,3531967,16.5,78.25,Southern Region
Telangana,2020,4,Medchal Malkajgiri,2282695,118770158,16.5,78.25,Southern Region
Telangana,2020,4,Karimnagar,428019,20214083,18.4424788,79.1307265573114,Southern Region
Telangana,2020,4,Mancherial,264886,14874505,18.4424788,79.1307265573114,Southern Region
Telangana,2020,4,Siddipet,321082,15903514,18.03098145,78.8783964556235,Southern Region
Telangana,2020,4,Khammam,461801,22329763,17.250782,80.1524,Southern Region
Telangana,2021,1,Narayanpet,106583,4879296,10.6878621,79.49794371209825,Southern Region
Telangana,2021,1,Nalgonda,517727,27638199,17.0557615,79.2779955,Southern Region
Telangana,2021,1,Jangaon,175735,10737744,17.0557615,79.2779955,Southern Region
Telangana,2021,1,Bhadradri Kothagudem,354847,19161712,17.0557615,79.2779955,Southern Region
Telangana,2021,1,Warangal Rural,197677,11246867,17.0557615,79.2779955,Southern Region
Telangana,2021,1,Kumuram Bheem Asifabad,96381,4981178,17.0557615,79.2779955,Southern Region
Telangana,2021,1,Nizamabad,485751,21011313,18.6687404,78.0989938,Southern Region
Telangana,2021,1,Adilabad,138946,6058994,19.1040149,78.340105,Southern Region
Telangana,2021,1,Rajanna Sircilla,172651,7870680,19.1040149,78.340105,Southern Region
Telangana,2021,1,Nagarkurnool,245417,14130703,19.1040149,78.340105,Southern Region
Telangana,2021,1,Peddapalle,302119,17000004,19.1040149,78.340105,Southern Region
Telangana,2021,1,Nirmal,161330,6825009,19.1040149,78.340105,Southern Region
Telangana,2021,1,Mahabubabad,195493,10915276,19.1040149,78.340105,Southern Region
Telangana,2021,1,Sangareddy,767476,40044462,19.1040149,78.340105,Southern Region
Telangana,2021,1,Wanaparthy,140134,7311810,16.3637095,78.0647251,Southern Region
Telangana,2021,1,Vikarabad,222697,10478282,16.3637095,78.0647251,Southern Region
Telangana,2021,1,Jagtial,276806,11635474,16.3637095,78.0647251,Southern Region
Telangana,2021,1,Yadadri Bhuvanagiri,263598,15881813,16.3637095,78.0647251,Southern Region
Telangana,2021,1,Medak,190586,9500652,16.3637095,78.0647251,Southern Region
Telangana,2021,1,Mahbubnagar,290086,14780834,16.5,78.25,Southern Region
Telangana,2021,1,Jaya Shankar Bhalupally,118229,7311296,16.5,78.25,Southern Region
Telangana,2021,1,Warangal Urban,620947,35661562,16.5,78.25,Southern Region
Telangana,2021,1,Rangareddy,2906635,164961999,16.5,78.25,Southern Region
Telangana,2021,1,Hyderabad,3379663,171306090,16.5,78.25,Southern Region
Telangana,2021,1,Suryapet,320013,16329250,16.5,78.25,Southern Region
Telangana,2021,1,Jogulamba Gadwal,150765,6985199,16.5,78.25,Southern Region
Telangana,2021,1,Kamareddy,240460,11023229,16.5,78.25,Southern Region
Telangana,2021,1,Mulugu,71073,4160226,16.5,78.25,Southern Region
Telangana,2021,1,Medchal Malkajgiri,2450573,146584671,16.5,78.25,Southern Region
Telangana,2021,1,Karimnagar,459407,23293364,18.4424788,79.1307265573114,Southern Region
Telangana,2021,1,Mancherial,285446,16741307,18.4424788,79.1307265573114,Southern Region
Telangana,2021,1,Siddipet,346000,18464802,18.03098145,78.8783964556235,Southern Region
Telangana,2021,1,Khammam,497818,25126745,17.250782,80.1524,Southern Region
Telangana,2021,2,Narayanpet,114463,10568396,10.6878621,79.49794371209825,Southern Region
Telangana,2021,2,Nalgonda,555043,43957369,17.0557615,79.2779955,Southern Region
Telangana,2021,2,Jangaon,188184,17884084,17.0557615,79.2779955,Southern Region
Telangana,2021,2,Bhadradri Kothagudem,380059,26785841,17.0557615,79.2779955,Southern Region
Telangana,2021,2,Warangal Rural,211532,14875784,17.0557615,79.2779955,Southern Region
Telangana,2021,2,Kumuram Bheem Asifabad,103556,9718979,17.0557615,79.2779955,Southern Region
Telangana,2021,2,Nizamabad,518801,27507980,18.6687404,78.0989938,Southern Region
Telangana,2021,2,Adilabad,148869,10445610,19.1040149,78.340105,Southern Region
Telangana,2021,2,Rajanna Sircilla,184273,10932369,19.1040149,78.340105,Southern Region
Telangana,2021,2,Nagarkurnool,263411,26796756,19.1040149,78.340105,Southern Region
Telangana,2021,2,Peddapalle,322666,19550159,19.1040149,78.340105,Southern Region
Telangana,2021,2,Nirmal,172714,12440675,19.1040149,78.340105,Southern Region
Telangana,2021,2,Mahabubabad,209567,16994546,19.1040149,78.340105,Southern Region
Telangana,2021,2,Sangareddy,820387,40510366,19.1040149,78.340105,Southern Region
Telangana,2021,2,Wanaparthy,150138,12327128,16.3637095,78.0647251,Southern Region
Telangana,2021,2,Vikarabad,238633,18596926,16.3637095,78.0647251,Southern Region
Telangana,2021,2,Jagtial,295472,16125474,16.3637095,78.0647251,Southern Region
Telangana,2021,2,Yadadri Bhuvanagiri,282382,22992550,16.3637095,78.0647251,Southern Region
Telangana,2021,2,Medak,204292,14977139,16.3637095,78.0647251,Southern Region
Telangana,2021,2,Mahbubnagar,310193,18571180,16.5,78.25,Southern Region
Telangana,2021,2,Jaya Shankar Bhalupally,126605,11889883,16.5,78.25,Southern Region
Telangana,2021,2,Warangal Urban,661592,27667829,16.5,78.25,Southern Region
Telangana,2021,2,Rangareddy,3097973,114677944,16.5,78.25,Southern Region
Telangana,2021,2,Hyderabad,3598337,103186542,16.5,78.25,Southern Region
Telangana,2021,2,Suryapet,342919,23148345,16.5,78.25,Southern Region
Telangana,2021,2,Jogulamba Gadwal,161753,11573190,16.5,78.25,Southern Region
Telangana,2021,2,Kamareddy,257384,18349435,16.5,78.25,Southern Region
Telangana,2021,2,Mulugu,76355,8730473,16.5,78.25,Southern Region
Telangana,2021,2,Medchal Malkajgiri,2611159,94016405,16.5,78.25,Southern Region
Telangana,2021,2,Karimnagar,490218,23072270,18.4424788,79.1307265573114,Southern Region
Telangana,2021,2,Mancherial,305137,21806217,18.4424788,79.1307265573114,Southern Region
Telangana,2021,2,Siddipet,370224,24952714,18.03098145,78.8783964556235,Southern Region
Telangana,2021,2,Khammam,532589,29687134,17.250782,80.1524,Southern Region
Telangana,2021,3,Narayanpet,123698,12600713,10.6878621,79.49794371209825,Southern Region
Telangana,2021,3,Nalgonda,598288,49183567,17.0557615,79.2779955,Southern Region
Telangana,2021,3,Jangaon,202760,19954357,17.0557615,79.2779955,Southern Region
Telangana,2021,3,Bhadradri Kothagudem,409224,32652497,17.0557615,79.2779955,Southern Region
Telangana,2021,3,Warangal Rural,227582,16044231,17.0557615,79.2779955,Southern Region
Telangana,2021,3,Kumuram Bheem Asifabad,112005,12374636,17.0557615,79.2779955,Southern Region
Telangana,2021,3,Nizamabad,556044,30872892,18.6687404,78.0989938,Southern Region
Telangana,2021,3,Adilabad,160401,13550832,19.1040149,78.340105,Southern Region
Telangana,2021,3,Rajanna Sircilla,197653,12946883,19.1040149,78.340105,Southern Region
Telangana,2021,3,Nagarkurnool,284427,32443551,19.1040149,78.340105,Southern Region
Telangana,2021,3,Peddapalle,346172,22273221,19.1040149,78.340105,Southern Region
Telangana,2021,3,Nirmal,186080,14516617,19.1040149,78.340105,Southern Region
Telangana,2021,3,Mahabubabad,225821,18716303,19.1040149,78.340105,Southern Region
Telangana,2021,3,Sangareddy,880907,48000652,19.1040149,78.340105,Southern Region
Telangana,2021,3,Wanaparthy,161625,13973770,16.3637095,78.0647251,Southern Region
Telangana,2021,3,Vikarabad,257234,21915189,16.3637095,78.0647251,Southern Region
Telangana,2021,3,Jagtial,316708,18647662,16.3637095,78.0647251,Southern Region
Telangana,2021,3,Yadadri Bhuvanagiri,303988,27134768,16.3637095,78.0647251,Southern Region
Telangana,2021,3,Medak,220085,16585388,16.3637095,78.0647251,Southern Region
Telangana,2021,3,Mahbubnagar,332912,22433630,16.5,78.25,Southern Region
Telangana,2021,3,Jaya Shankar Bhalupally,136483,13403776,16.5,78.25,Southern Region
Telangana,2021,3,Warangal Urban,707591,34485735,16.5,78.25,Southern Region
Telangana,2021,3,Rangareddy,3310906,152255269,16.5,78.25,Southern Region
Telangana,2021,3,Hyderabad,3839513,138904779,16.5,78.25,Southern Region
Telangana,2021,3,Suryapet,369487,26206177,16.5,78.25,Southern Region
Telangana,2021,3,Jogulamba Gadwal,174716,15082826,16.5,78.25,Southern Region
Telangana,2021,3,Kamareddy,276848,20064605,16.5,78.25,Southern Region
Telangana,2021,3,Mulugu,82466,10704784,16.5,78.25,Southern Region
Telangana,2021,3,Medchal Malkajgiri,2790387,122352691,16.5,78.25,Southern Region
Telangana,2021,3,Karimnagar,524929,27893947,18.4424788,79.1307265573114,Southern Region
Telangana,2021,3,Mancherial,327681,25861713,18.4424788,79.1307265573114,Southern Region
Telangana,2021,3,Siddipet,398010,28683328,18.03098145,78.8783964556235,Southern Region
Telangana,2021,3,Khammam,572647,34808208,17.250782,80.1524,Southern Region
Telangana,2021,4,Narayanpet,132812,9885605,10.6878621,79.49794371209825,Southern Region
Telangana,2021,4,Nalgonda,641044,49387802,17.0557615,79.2779955,Southern Region
Telangana,2021,4,Jangaon,216959,19454795,17.0557615,79.2779955,Southern Region
Telangana,2021,4,Bhadradri Kothagudem,438017,31523917,17.0557615,79.2779955,Southern Region
Telangana,2021,4,Warangal Rural,243471,18842708,17.0557615,79.2779955,Southern Region
Telangana,2021,4,Kumuram Bheem Asifabad,120270,9921783,17.0557615,79.2779955,Southern Region
Telangana,2021,4,Nizamabad,593223,43139132,18.6687404,78.0989938,Southern Region
Telangana,2021,4,Adilabad,171840,11973849,19.1040149,78.340105,Southern Region
Telangana,2021,4,Rajanna Sircilla,210757,15899445,19.1040149,78.340105,Southern Region
Telangana,2021,4,Nagarkurnool,304863,25806289,19.1040149,78.340105,Southern Region
Telangana,2021,4,Peddapalle,369792,28436891,19.1040149,78.340105,Southern Region
Telangana,2021,4,Nirmal,199256,15126416,19.1040149,78.340105,Southern Region
Telangana,2021,4,Mahabubabad,242028,17962206,19.1040149,78.340105,Southern Region
Telangana,2021,4,Sangareddy,940845,65270943,19.1040149,78.340105,Southern Region
Telangana,2021,4,Wanaparthy,173070,13082876,16.3637095,78.0647251,Southern Region
Telangana,2021,4,Vikarabad,275384,21678658,16.3637095,78.0647251,Southern Region
Telangana,2021,4,Jagtial,337979,23826683,16.3637095,78.0647251,Southern Region
Telangana,2021,4,Yadadri Bhuvanagiri,325245,29576100,16.3637095,78.0647251,Southern Region
Telangana,2021,4,Medak,235661,18654116,16.3637095,78.0647251,Southern Region
Telangana,2021,4,Mahbubnagar,355529,27383427,16.5,78.25,Southern Region
Telangana,2021,4,Jaya Shankar Bhalupally,146183,11945405,16.5,78.25,Southern Region
Telangana,2021,4,Warangal Urban,753613,50362105,16.5,78.25,Southern Region
Telangana,2021,4,Rangareddy,3523496,223574100,16.5,78.25,Southern Region
Telangana,2021,4,Hyderabad,4081185,216036952,16.5,78.25,Southern Region
Telangana,2021,4,Suryapet,395614,29089685,16.5,78.25,Southern Region
Telangana,2021,4,Jogulamba Gadwal,187444,12596236,16.5,78.25,Southern Region
Telangana,2021,4,Kamareddy,296281,22680871,16.5,78.25,Southern Region
Telangana,2021,4,Mulugu,88544,7330070,16.5,78.25,Southern Region
Telangana,2021,4,Medchal Malkajgiri,2969740,193566420,16.5,78.25,Southern Region
Telangana,2021,4,Karimnagar,559456,39304222,18.4424788,79.1307265573114,Southern Region
Telangana,2021,4,Mancherial,350142,29531278,18.4424788,79.1307265573114,Southern Region
Telangana,2021,4,Siddipet,425592,35107007,18.03098145,78.8783964556235,Southern Region
Telangana,2021,4,Khammam,612314,39641400,17.250782,80.1524,Southern Region
Telangana,2022,1,Narayanpet,141328,24536040,10.6878621,79.49794371209825,Southern Region
Telangana,2022,1,Nalgonda,681754,78536056,17.0557615,79.2779955,Southern Region
Telangana,2022,1,Jangaon,230792,33506381,17.0557615,79.2779955,Southern Region
Telangana,2022,1,Bhadradri Kothagudem,465349,47828778,17.0557615,79.2779955,Southern Region
Telangana,2022,1,Warangal Rural,259006,20722699,17.0557615,79.2779955,Southern Region
Telangana,2022,1,Kumuram Bheem Asifabad,128148,23216915,17.0557615,79.2779955,Southern Region
Telangana,2022,1,Nizamabad,628661,45635773,18.6687404,78.0989938,Southern Region
Telangana,2022,1,Adilabad,182668,25726396,19.1040149,78.340105,Southern Region
Telangana,2022,1,Rajanna Sircilla,223437,20874197,19.1040149,78.340105,Southern Region
Telangana,2022,1,Nagarkurnool,324408,60647215,19.1040149,78.340105,Southern Region
Telangana,2022,1,Peddapalle,392476,26729462,19.1040149,78.340105,Southern Region
Telangana,2022,1,Nirmal,211771,31155753,19.1040149,78.340105,Southern Region
Telangana,2022,1,Mahabubabad,257761,26617012,19.1040149,78.340105,Southern Region
Telangana,2022,1,Sangareddy,997988,48529759,19.1040149,78.340105,Southern Region
Telangana,2022,1,Wanaparthy,183885,21853834,16.3637095,78.0647251,Southern Region
Telangana,2022,1,Vikarabad,292925,40205178,16.3637095,78.0647251,Southern Region
Telangana,2022,1,Jagtial,358314,32122010,16.3637095,78.0647251,Southern Region
Telangana,2022,1,Yadadri Bhuvanagiri,345555,43364083,16.3637095,78.0647251,Southern Region
Telangana,2022,1,Medak,250764,26785493,16.3637095,78.0647251,Southern Region
Telangana,2022,1,Mahbubnagar,377199,31979642,16.5,78.25,Southern Region
Telangana,2022,1,Jaya Shankar Bhalupally,155585,19712978,16.5,78.25,Southern Region
Telangana,2022,1,Warangal Urban,797162,21446613,16.5,78.25,Southern Region
Telangana,2022,1,Rangareddy,3722676,79856901,16.5,78.25,Southern Region
Telangana,2022,1,Hyderabad,4306136,36924268,16.5,78.25,Southern Region
Telangana,2022,1,Suryapet,420703,35742581,16.5,78.25,Southern Region
Telangana,2022,1,Jogulamba Gadwal,199570,22596775,16.5,78.25,Southern Region
Telangana,2022,1,Kamareddy,314999,34435197,16.5,78.25,Southern Region
Telangana,2022,1,Mulugu,94447,24353047,16.5,78.25,Southern Region
Telangana,2022,1,Medchal Malkajgiri,3138387,36878958,16.5,78.25,Southern Region
Telangana,2022,1,Karimnagar,592752,27194131,18.4424788,79.1307265573114,Southern Region
Telangana,2022,1,Mancherial,371749,35198365,18.4424788,79.1307265573114,Southern Region
Telangana,2022,1,Siddipet,452034,44351650,18.03098145,78.8783964556235,Southern Region
Telangana,2022,1,Khammam,650223,39600384,17.250782,80.1524,Southern Region
Telangana,2022,2,Narayanpet,149430,27687075,10.6878621,79.49794371209825,Southern Region
Telangana,2022,2,Nalgonda,719911,85869907,17.0557615,79.2779955,Southern Region
Telangana,2022,2,Jangaon,243599,37861712,17.0557615,79.2779955,Southern Region
Telangana,2022,2,Bhadradri Kothagudem,491003,53037326,17.0557615,79.2779955,Southern Region
Telangana,2022,2,Warangal Rural,273508,20983573,17.0557615,79.2779955,Southern Region
Telangana,2022,2,Kumuram Bheem Asifabad,135588,26400339,17.0557615,79.2779955,Southern Region
Telangana,2022,2,Nizamabad,662427,53358244,18.6687404,78.0989938,Southern Region
Telangana,2022,2,Adilabad,192795,29410349,19.1040149,78.340105,Southern Region
Telangana,2022,2,Rajanna Sircilla,235439,24898167,19.1040149,78.340105,Southern Region
Telangana,2022,2,Nagarkurnool,342621,62479162,19.1040149,78.340105,Southern Region
Telangana,2022,2,Peddapalle,413849,28523186,19.1040149,78.340105,Southern Region
Telangana,2022,2,Nirmal,223694,37127191,19.1040149,78.340105,Southern Region
Telangana,2022,2,Mahabubabad,272277,28074074,19.1040149,78.340105,Southern Region
Telangana,2022,2,Sangareddy,1051378,56481101,19.1040149,78.340105,Southern Region
Telangana,2022,2,Wanaparthy,194159,23776454,16.3637095,78.0647251,Southern Region
Telangana,2022,2,Vikarabad,309288,45944923,16.3637095,78.0647251,Southern Region
Telangana,2022,2,Jagtial,377794,35930120,16.3637095,78.0647251,Southern Region
Telangana,2022,2,Yadadri Bhuvanagiri,364848,48725489,16.3637095,78.0647251,Southern Region
Telangana,2022,2,Medak,264807,31822099,16.3637095,78.0647251,Southern Region
Telangana,2022,2,Mahbubnagar,397421,35909785,16.5,78.25,Southern Region
Telangana,2022,2,Jaya Shankar Bhalupally,164390,19973850,16.5,78.25,Southern Region
Telangana,2022,2,Warangal Urban,838533,21541986,16.5,78.25,Southern Region
Telangana,2022,2,Rangareddy,3911372,82671883,16.5,78.25,Southern Region
Telangana,2022,2,Hyderabad,4519625,32945026,16.5,78.25,Southern Region
Telangana,2022,2,Suryapet,444281,40672431,16.5,78.25,Southern Region
Telangana,2022,2,Jogulamba Gadwal,210937,25329332,16.5,78.25,Southern Region
Telangana,2022,2,Kamareddy,332593,39767491,16.5,78.25,Southern Region
Telangana,2022,2,Mulugu,99897,23789791,16.5,78.25,Southern Region
Telangana,2022,2,Medchal Malkajgiri,3297882,34313710,16.5,78.25,Southern Region
Telangana,2022,2,Karimnagar,624054,29203287,18.4424788,79.1307265573114,Southern Region
Telangana,2022,2,Mancherial,392343,38088686,18.4424788,79.1307265573114,Southern Region
Telangana,2022,2,Siddipet,476865,51826750,18.03098145,78.8783964556235,Southern Region
Telangana,2022,2,Khammam,685755,41834871,17.250782,80.1524,Southern Region
Telangana,2022,3,Narayanpet,157410,29955283,10.6878621,79.49794371209825,Southern Region
Telangana,2022,3,Nalgonda,758377,93670118,17.0557615,79.2779955,Southern Region
Telangana,2022,3,Jangaon,256510,35822117,17.0557615,79.2779955,Southern Region
